Index,Date,Cost 
8205,2021-09-10 11:30:00,32.0
8206,2021-09-10 11:45:00,26.8
8207,2021-09-10 12:00:00,15.8
8208,2021-09-10 12:15:00,15.0
8209,2021-09-10 12:30:00,12.6
8210,2021-09-10 12:45:00,21.8
8211,2021-09-10 13:00:00,22.8
8212,2021-09-10 13:15:00,27.8
8213,2021-09-10 13:30:00,18.0
8214,2021-09-10 13:45:00,6.6
8215,2021-09-10 14:00:00,26.2
8216,2021-09-10 14:15:00,21.6
8217,2021-09-10 14:30:00,20.2
8218,2021-09-10 14:45:00,23.6
8219,2021-09-10 15:00:00,15.8
8220,2021-09-10 15:15:00,18.6
8221,2021-09-10 15:30:00,21.6
8222,2021-09-10 15:45:00,11.0
8223,2021-09-10 16:00:00,12.6
8224,2021-09-10 16:15:00,16.8
8225,2021-09-10 16:30:00,22.4
8226,2021-09-10 16:45:00,21.6
8227,2021-09-10 17:00:00,27.0
8228,2021-09-10 17:15:00,22.4
8229,2021-09-10 17:30:00,23.0
8230,2021-09-10 17:45:00,24.0
8231,2021-09-10 18:00:00,27.0
8232,2021-09-10 18:15:00,15.2
8233,2021-09-10 18:30:00,15.2
8234,2021-09-10 18:45:00,17.4
8235,2021-09-10 19:00:00,13.8
8236,2021-09-10 19:15:00,23.2
8237,2021-09-10 19:30:00,28.8
8238,2021-09-10 19:45:00,14.2
8239,2021-09-11 14:45:00,10.8
8240,2021-09-11 15:00:00,23.4
8241,2021-09-11 15:15:00,15.4
8242,2021-09-11 15:30:00,17.4
8243,2021-09-11 15:45:00,20.2
8244,2021-09-11 16:00:00,15.6
8245,2021-09-11 16:15:00,11.2
8246,2021-09-11 16:30:00,22.4
8247,2021-09-11 16:45:00,26.4
8248,2021-09-11 17:00:00,23.6
8249,2021-09-11 17:15:00,31.2
8250,2021-09-11 17:30:00,30.4
8251,2021-09-11 17:45:00,19.8
8252,2021-09-11 18:00:00,19.0
8253,2021-09-12 09:45:00,5.2
8254,2021-09-12 10:00:00,19.0
8255,2021-09-12 10:15:00,20.0
8256,2021-09-12 10:30:00,20.8
8257,2021-09-12 10:45:00,11.4
8258,2021-09-12 11:00:00,23.6
8259,2021-09-12 11:15:00,17.2
8260,2021-09-12 11:30:00,15.8
8261,2021-09-12 11:45:00,13.2
8262,2021-09-12 12:00:00,16.6
8263,2021-09-12 12:15:00,9.4
8264,2021-09-12 12:30:00,23.0
8265,2021-09-12 12:45:00,22.2
8266,2021-09-12 13:00:00,9.8
8267,2021-09-12 13:15:00,20.2
8268,2021-09-12 13:30:00,23.8
8269,2021-09-12 13:45:00,15.4
8270,2021-09-12 14:00:00,31.2
8271,2021-09-12 14:15:00,15.2
8272,2021-09-12 14:30:00,18.2
8273,2021-09-12 14:45:00,18.0
8274,2021-09-12 15:00:00,22.8
8275,2021-09-12 15:15:00,31.4
8276,2021-09-12 15:30:00,19.6
8277,2021-09-12 15:45:00,16.6
8278,2021-09-12 16:00:00,36.2
8279,2021-09-12 16:15:00,34.0
8280,2021-09-12 16:30:00,28.6
8281,2021-09-12 16:45:00,28.8
8282,2021-09-12 17:00:00,30.6
8283,2021-09-12 17:15:00,28.0
8284,2021-09-12 17:30:00,40.2
8285,2021-09-12 17:45:00,38.0
8286,2021-09-12 18:00:00,34.0
8287,2021-09-12 18:15:00,34.8
8288,2021-09-12 18:30:00,12.6
8289,2021-09-12 18:45:00,21.0
8290,2021-09-12 19:00:00,20.4
8291,2021-09-12 19:15:00,16.8
8292,2021-09-12 19:30:00,18.0
8293,2021-09-12 19:45:00,19.8
8294,2021-09-12 20:00:00,22.4
8295,2021-09-12 20:15:00,2.4
8296,2021-09-13 09:45:00,22.6
8297,2021-09-13 10:00:00,14.6
8298,2021-09-13 10:15:00,19.8
8299,2021-09-13 10:30:00,21.2
8300,2021-09-13 10:45:00,20.4
8301,2021-09-13 11:00:00,31.8
8302,2021-09-13 11:15:00,32.4
8303,2021-09-13 11:30:00,32.4
8304,2021-09-13 11:45:00,23.4
8305,2021-09-13 12:00:00,20.6
8306,2021-09-13 12:15:00,25.0
8307,2021-09-13 12:30:00,38.8
8308,2021-09-13 12:45:00,22.4
8309,2021-09-13 13:00:00,21.0
8310,2021-09-13 13:15:00,27.2
8311,2021-09-13 13:30:00,30.4
8312,2021-09-13 13:45:00,28.6
8313,2021-09-13 14:00:00,24.0
8314,2021-09-13 14:15:00,26.0
8315,2021-09-13 14:30:00,16.8
8316,2021-09-13 14:45:00,30.0
8317,2021-09-13 15:00:00,22.6
8318,2021-09-13 15:15:00,26.4
8319,2021-09-13 15:30:00,45.4
8320,2021-09-13 15:45:00,37.6
8321,2021-09-13 16:00:00,20.8
8322,2021-09-13 16:15:00,37.4
8323,2021-09-13 16:30:00,25.6
8324,2021-09-13 16:45:00,31.6
8325,2021-09-13 17:00:00,32.2
8326,2021-09-13 17:15:00,17.4
8327,2021-09-13 17:30:00,22.6
8328,2021-09-13 17:45:00,30.2
8329,2021-09-13 18:00:00,39.2
8330,2021-09-13 18:15:00,42.6
8331,2021-09-13 18:30:00,32.4
8332,2021-09-13 18:45:00,39.2
8333,2021-09-13 19:00:00,24.8
8334,2021-09-13 19:15:00,39.6
8335,2021-09-13 19:30:00,43.0
8336,2021-09-13 19:45:00,8.8
8337,2021-09-15 10:00:00,4.2
8338,2021-09-15 10:15:00,20.8
8339,2021-09-15 10:30:00,14.2
8340,2021-09-15 10:45:00,26.4
8341,2021-09-15 11:00:00,23.6
8342,2021-09-15 11:15:00,24.8
8343,2021-09-15 11:30:00,19.0
8344,2021-09-15 11:45:00,24.4
8345,2021-09-15 12:00:00,25.0
8346,2021-09-15 12:15:00,25.4
8347,2021-09-15 12:30:00,21.4
8348,2021-09-15 12:45:00,23.2
8349,2021-09-15 13:00:00,31.8
8350,2021-09-15 13:15:00,18.4
8351,2021-09-15 13:30:00,28.2
8352,2021-09-15 13:45:00,13.2
8353,2021-09-15 14:00:00,17.8
8354,2021-09-15 14:15:00,21.2
8355,2021-09-15 14:30:00,21.2
8356,2021-09-15 14:45:00,18.2
8357,2021-09-15 15:00:00,26.8
8358,2021-09-15 15:15:00,14.6
8359,2021-09-15 15:30:00,21.6
8360,2021-09-15 15:45:00,19.4
8361,2021-09-15 16:00:00,17.8
8362,2021-09-15 16:15:00,21.0
8363,2021-09-15 16:30:00,17.0
8364,2021-09-15 16:45:00,24.4
8365,2021-09-15 17:00:00,24.2
8366,2021-09-15 17:15:00,24.8
8367,2021-09-15 17:30:00,17.4
8368,2021-09-15 17:45:00,20.8
8369,2021-09-15 18:00:00,21.8
8370,2021-09-15 18:15:00,20.6
8371,2021-09-15 18:30:00,16.0
8372,2021-09-15 18:45:00,30.8
8373,2021-09-15 19:00:00,17.2
8374,2021-09-15 19:15:00,19.0
8375,2021-09-15 19:30:00,19.0
8376,2021-09-16 09:30:00,5.4
8377,2021-09-16 09:45:00,6.6
8378,2021-09-16 10:00:00,10.8
8379,2021-09-16 10:15:00,22.4
8380,2021-09-16 10:30:00,11.4
8381,2021-09-16 10:45:00,9.0
8382,2021-09-16 11:00:00,11.0
8383,2021-09-16 11:15:00,9.8
8384,2021-09-16 11:30:00,12.6
8385,2021-09-16 11:45:00,16.2
8386,2021-09-16 12:00:00,32.2
8387,2021-09-16 12:15:00,19.4
8388,2021-09-16 12:30:00,14.8
8389,2021-09-16 12:45:00,21.0
8390,2021-09-16 13:00:00,15.6
8391,2021-09-16 13:15:00,23.2
8392,2021-09-16 13:30:00,12.2
8393,2021-09-16 13:45:00,17.8
8394,2021-09-16 14:00:00,5.4
8395,2021-09-16 14:15:00,13.6
8396,2021-09-16 14:30:00,13.2
8397,2021-09-16 14:45:00,16.2
8398,2021-09-16 15:00:00,10.4
8399,2021-09-16 15:15:00,16.4
8400,2021-09-16 15:30:00,22.0
8401,2021-09-16 15:45:00,14.8
8402,2021-09-16 16:00:00,23.2
8403,2021-09-16 16:15:00,25.4
8404,2021-09-16 16:30:00,14.4
8405,2021-09-16 16:45:00,20.4
8406,2021-09-16 17:00:00,26.0
8407,2021-09-16 17:15:00,31.4
8408,2021-09-16 17:30:00,24.2
8409,2021-09-16 17:45:00,24.6
8410,2021-09-16 18:00:00,25.6
8411,2021-09-16 18:15:00,19.2
8412,2021-09-16 18:30:00,35.4
8413,2021-09-16 18:45:00,24.6
8414,2021-09-16 19:00:00,22.2
8415,2021-09-16 19:15:00,5.0
8416,2021-09-16 19:30:00,17.0
8417,2021-09-17 09:45:00,7.8
8418,2021-09-17 10:00:00,21.4
8419,2021-09-17 10:15:00,17.4
8420,2021-09-17 10:30:00,15.4
8421,2021-09-17 10:45:00,12.8
8422,2021-09-17 11:00:00,11.4
8423,2021-09-17 11:15:00,13.4
8424,2021-09-17 11:30:00,10.2
8425,2021-09-17 11:45:00,15.0
8426,2021-09-17 12:00:00,8.6
8427,2021-09-17 12:15:00,14.2
8428,2021-09-17 12:30:00,26.2
8429,2021-09-17 12:45:00,8.4
8430,2021-09-17 13:00:00,19.6
8431,2021-09-17 13:15:00,18.8
8432,2021-09-17 13:30:00,19.4
8433,2021-09-17 13:45:00,10.0
8434,2021-09-17 14:00:00,10.4
8435,2021-09-17 14:15:00,14.2
8436,2021-09-17 14:30:00,28.8
8437,2021-09-17 14:45:00,8.8
8438,2021-09-17 15:00:00,12.4
8439,2021-09-17 15:15:00,20.0
8440,2021-09-17 15:30:00,19.0
8441,2021-09-17 15:45:00,12.2
8442,2021-09-17 16:00:00,14.0
8443,2021-09-17 16:15:00,18.0
8444,2021-09-17 16:30:00,18.6
8445,2021-09-17 16:45:00,19.6
8446,2021-09-17 17:00:00,22.8
8447,2021-09-17 17:15:00,18.8
8448,2021-09-17 17:30:00,20.4
8449,2021-09-17 17:45:00,20.2
8450,2021-09-17 18:00:00,20.8
8451,2021-09-17 18:15:00,19.4
8452,2021-09-17 18:30:00,39.0
8453,2021-09-17 18:45:00,25.4
8454,2021-09-17 19:00:00,27.6
8455,2021-09-17 19:15:00,25.2
8456,2021-09-17 19:30:00,21.4
8457,2021-09-17 19:45:00,20.6
8458,2021-09-17 20:00:00,4.4
8459,2021-09-18 09:30:00,8.6
8460,2021-09-18 09:45:00,29.8
8461,2021-09-18 10:00:00,13.2
8462,2021-09-18 10:15:00,9.0
8463,2021-09-18 10:30:00,15.2
8464,2021-09-18 10:45:00,20.0
8465,2021-09-18 11:00:00,11.2
8466,2021-09-18 11:15:00,20.2
8467,2021-09-18 11:30:00,13.0
8468,2021-09-18 11:45:00,25.2
8469,2021-09-18 12:00:00,17.2
8470,2021-09-18 12:15:00,23.4
8471,2021-09-18 12:30:00,21.0
8472,2021-09-18 12:45:00,11.0
8473,2021-09-18 13:00:00,15.0
8474,2021-09-18 13:15:00,10.0
8475,2021-09-18 13:30:00,10.8
8476,2021-09-18 13:45:00,26.6
8477,2021-09-18 14:00:00,16.2
8478,2021-09-18 14:15:00,10.2
8479,2021-09-18 14:30:00,21.4
8480,2021-09-18 14:45:00,14.0
8481,2021-09-18 15:00:00,14.8
8482,2021-09-18 15:15:00,17.4
8483,2021-09-18 15:30:00,16.0
8484,2021-09-18 15:45:00,10.6
8485,2021-09-18 16:00:00,11.8
8486,2021-09-18 16:15:00,22.8
8487,2021-09-18 16:30:00,17.2
8488,2021-09-18 16:45:00,11.6
8489,2021-09-18 17:00:00,32.4
8490,2021-09-18 17:15:00,18.8
8491,2021-09-18 17:30:00,22.4
8492,2021-09-18 17:45:00,29.6
8493,2021-09-18 18:00:00,16.6
8494,2021-09-18 18:15:00,38.0
8495,2021-09-18 18:30:00,15.0
8496,2021-09-18 18:45:00,23.4
8497,2021-09-18 19:00:00,20.2
8498,2021-09-18 19:15:00,18.8
8499,2021-09-18 19:30:00,21.4
8500,2021-09-18 19:45:00,5.4
8501,2021-09-19 09:45:00,1.6
8502,2021-09-19 10:00:00,13.8
8503,2021-09-19 10:15:00,14.8
8504,2021-09-19 10:30:00,14.4
8505,2021-09-19 10:45:00,11.6
8506,2021-09-19 11:00:00,24.0
8507,2021-09-19 11:15:00,14.8
8508,2021-09-19 11:30:00,23.8
8509,2021-09-19 11:45:00,15.6
8510,2021-09-19 12:00:00,19.0
8511,2021-09-19 12:15:00,16.6
8512,2021-09-19 12:30:00,12.4
8513,2021-09-19 12:45:00,14.6
8514,2021-09-19 13:00:00,25.8
8515,2021-09-19 13:15:00,19.0
8516,2021-09-19 13:30:00,19.0
8517,2021-09-19 13:45:00,29.8
8518,2021-09-19 14:00:00,23.0
8519,2021-09-19 14:15:00,20.2
8520,2021-09-19 14:30:00,18.8
8521,2021-09-19 14:45:00,19.2
8522,2021-09-19 15:00:00,20.2
8523,2021-09-19 15:15:00,23.4
8524,2021-09-19 15:30:00,19.6
8525,2021-09-19 15:45:00,21.8
8526,2021-09-19 16:00:00,18.6
8527,2021-09-19 16:15:00,23.2
8528,2021-09-19 16:30:00,23.2
8529,2021-09-19 16:45:00,27.4
8530,2021-09-19 17:00:00,24.2
8531,2021-09-19 17:15:00,30.6
8532,2021-09-19 17:30:00,25.4
8533,2021-09-19 17:45:00,27.0
8534,2021-09-19 18:00:00,34.2
8535,2021-09-19 18:15:00,12.6
8536,2021-09-19 18:30:00,19.2
8537,2021-09-19 18:45:00,22.2
8538,2021-09-19 19:00:00,20.2
8539,2021-09-19 19:15:00,26.2
8540,2021-09-19 19:30:00,20.0
8541,2021-09-19 19:45:00,0.6
8542,2021-09-20 09:45:00,2.2
8543,2021-09-20 10:00:00,22.6
8544,2021-09-20 10:15:00,22.0
8545,2021-09-20 10:30:00,18.4
8546,2021-09-20 10:45:00,26.0
8547,2021-09-20 11:00:00,23.2
8548,2021-09-20 11:15:00,24.0
8549,2021-09-20 11:30:00,32.4
8550,2021-09-20 11:45:00,29.6
8551,2021-09-20 12:00:00,32.2
8552,2021-09-20 12:15:00,22.4
8553,2021-09-20 12:30:00,25.8
8554,2021-09-20 12:45:00,29.0
8555,2021-09-20 13:00:00,33.6
8556,2021-09-20 13:15:00,28.4
8557,2021-09-20 13:30:00,27.0
8558,2021-09-20 13:45:00,30.6
8559,2021-09-20 14:00:00,26.8
8560,2021-09-20 14:15:00,22.6
8561,2021-09-20 14:30:00,24.0
8562,2021-09-20 14:45:00,24.6
8563,2021-09-20 15:00:00,25.4
8564,2021-09-20 15:15:00,20.8
8565,2021-09-20 15:30:00,19.4
8566,2021-09-20 15:45:00,33.0
8567,2021-09-20 16:00:00,34.2
8568,2021-09-20 16:15:00,35.8
8569,2021-09-20 16:30:00,21.8
8570,2021-09-20 16:45:00,21.0
8571,2021-09-20 17:00:00,24.2
8572,2021-09-20 17:15:00,18.6
8573,2021-09-20 17:30:00,24.4
8574,2021-09-20 17:45:00,23.0
8575,2021-09-20 18:00:00,19.4
8576,2021-09-20 18:15:00,16.8
8577,2021-09-20 18:30:00,29.6
8578,2021-09-20 18:45:00,27.6
8579,2021-09-20 19:00:00,12.4
8580,2021-09-20 19:15:00,22.6
8581,2021-09-20 19:30:00,16.4
8582,2021-09-22 09:45:00,9.6
8583,2021-09-22 10:00:00,21.2
8584,2021-09-22 10:15:00,11.8
8585,2021-09-22 10:30:00,24.8
8586,2021-09-22 10:45:00,22.6
8587,2021-09-22 11:00:00,27.0
8588,2021-09-22 11:15:00,13.8
8589,2021-09-22 11:30:00,28.6
8590,2021-09-22 11:45:00,14.8
8591,2021-09-22 12:00:00,15.8
8592,2021-09-22 12:15:00,13.6
8593,2021-09-22 12:30:00,10.4
8594,2021-09-22 12:45:00,19.2
8595,2021-09-22 13:00:00,23.6
8596,2021-09-22 13:15:00,11.0
8597,2021-09-22 13:30:00,12.0
8598,2021-09-22 13:45:00,20.2
8599,2021-09-22 14:00:00,24.6
8600,2021-09-22 14:15:00,20.4
8601,2021-09-22 14:30:00,12.2
8602,2021-09-22 14:45:00,16.4
8603,2021-09-22 15:00:00,6.0
8604,2021-09-22 15:15:00,19.2
8605,2021-09-22 15:30:00,24.4
8606,2021-09-22 15:45:00,24.6
8607,2021-09-22 16:00:00,19.4
8608,2021-09-22 16:15:00,26.0
8609,2021-09-22 16:30:00,15.4
8610,2021-09-22 16:45:00,29.8
8611,2021-09-22 17:00:00,33.0
8612,2021-09-22 17:15:00,28.8
8613,2021-09-22 17:30:00,24.2
8614,2021-09-22 17:45:00,29.4
8615,2021-09-22 18:00:00,34.6
8616,2021-09-22 18:15:00,22.2
8617,2021-09-22 18:30:00,29.2
8618,2021-09-22 18:45:00,30.4
8619,2021-09-22 19:00:00,7.4
8620,2021-09-22 19:15:00,39.8
8621,2021-09-22 19:30:00,27.8
8622,2021-09-22 19:45:00,9.8
8623,2021-09-22 20:00:00,7.4
8624,2021-09-23 09:45:00,3.6
8625,2021-09-23 10:00:00,12.8
8626,2021-09-23 10:15:00,18.4
8627,2021-09-23 10:30:00,22.0
8628,2021-09-23 10:45:00,18.2
8629,2021-09-23 11:00:00,13.4
8630,2021-09-23 11:15:00,22.4
8631,2021-09-23 11:30:00,18.8
8632,2021-09-23 11:45:00,21.4
8633,2021-09-23 12:00:00,16.8
8634,2021-09-23 12:15:00,9.4
8635,2021-09-23 12:30:00,21.0
8636,2021-09-23 12:45:00,13.8
8637,2021-09-23 13:00:00,5.8
8638,2021-09-23 13:15:00,13.8
8639,2021-09-23 13:30:00,15.8
8640,2021-09-23 13:45:00,25.4
8641,2021-09-23 14:00:00,23.6
8642,2021-09-23 14:15:00,10.0
8643,2021-09-23 14:30:00,21.6
8644,2021-09-23 14:45:00,12.8
8645,2021-09-23 15:00:00,19.6
8646,2021-09-23 15:15:00,18.4
8647,2021-09-23 15:30:00,14.6
8648,2021-09-23 15:45:00,11.4
8649,2021-09-23 16:00:00,20.4
8650,2021-09-23 16:15:00,19.0
8651,2021-09-23 16:30:00,16.8
8652,2021-09-23 16:45:00,18.4
8653,2021-09-23 17:00:00,44.2
8654,2021-09-23 17:15:00,26.2
8655,2021-09-23 17:30:00,29.6
8656,2021-09-23 17:45:00,21.0
8657,2021-09-23 18:00:00,23.8
8658,2021-09-23 18:15:00,24.6
8659,2021-09-23 18:30:00,20.2
8660,2021-09-23 18:45:00,37.4
8661,2021-09-23 19:00:00,8.0
8662,2021-09-23 19:15:00,13.4
8663,2021-09-23 19:30:00,15.4
8664,2021-09-23 19:45:00,15.2
8665,2021-09-24 09:15:00,3.2
8666,2021-09-24 09:30:00,5.4
8667,2021-09-24 09:45:00,13.2
8668,2021-09-24 10:00:00,14.2
8669,2021-09-24 10:15:00,16.6
8670,2021-09-24 10:30:00,25.6
8671,2021-09-24 10:45:00,19.0
8672,2021-09-24 11:00:00,9.8
8673,2021-09-24 11:15:00,18.4
8674,2021-09-24 11:30:00,11.4
8675,2021-09-24 11:45:00,33.6
8676,2021-09-24 12:00:00,19.8
8677,2021-09-24 12:15:00,20.6
8678,2021-09-24 12:30:00,17.4
8679,2021-09-24 12:45:00,15.6
8680,2021-09-24 13:00:00,18.8
8681,2021-09-24 13:15:00,16.0
8682,2021-09-24 13:30:00,31.0
8683,2021-09-24 13:45:00,18.0
8684,2021-09-24 14:00:00,12.8
8685,2021-09-24 14:15:00,10.2
8686,2021-09-24 14:30:00,19.8
8687,2021-09-24 14:45:00,21.8
8688,2021-09-24 15:00:00,19.8
8689,2021-09-24 15:15:00,10.8
8690,2021-09-24 15:30:00,27.8
8691,2021-09-24 15:45:00,27.8
8692,2021-09-24 16:00:00,16.8
8693,2021-09-24 16:15:00,16.2
8694,2021-09-24 16:30:00,22.0
8695,2021-09-24 16:45:00,21.6
8696,2021-09-24 17:00:00,28.4
8697,2021-09-24 17:15:00,28.0
8698,2021-09-24 17:30:00,29.0
8699,2021-09-24 17:45:00,26.8
8700,2021-09-24 18:00:00,14.2
8701,2021-09-24 18:15:00,29.2
8702,2021-09-24 18:30:00,27.0
8703,2021-09-24 18:45:00,29.0
8704,2021-09-24 19:00:00,20.8
8705,2021-09-24 19:15:00,10.6
8706,2021-09-24 19:30:00,12.8
8707,2021-09-24 19:45:00,16.4
8708,2021-09-25 10:00:00,10.8
8709,2021-09-25 10:15:00,16.6
8710,2021-09-25 10:30:00,13.6
8711,2021-09-25 10:45:00,13.4
8712,2021-09-25 11:00:00,10.0
8713,2021-09-25 11:15:00,20.2
8714,2021-09-25 11:30:00,18.0
8715,2021-09-25 11:45:00,14.8
8716,2021-09-25 12:00:00,24.4
8717,2021-09-25 12:15:00,20.4
8718,2021-09-25 12:30:00,20.2
8719,2021-09-25 12:45:00,27.8
8720,2021-09-25 13:00:00,30.0
8721,2021-09-25 13:15:00,17.0
8722,2021-09-25 13:30:00,11.4
8723,2021-09-25 13:45:00,17.8
8724,2021-09-25 14:00:00,6.6
8725,2021-09-25 14:15:00,13.6
8726,2021-09-25 14:30:00,27.0
8727,2021-09-25 14:45:00,12.2
8728,2021-09-25 15:00:00,12.6
8729,2021-09-25 15:15:00,11.0
8730,2021-09-25 15:30:00,24.4
8731,2021-09-25 15:45:00,12.0
8732,2021-09-25 16:00:00,10.0
8733,2021-09-25 16:15:00,13.6
8734,2021-09-25 16:30:00,20.8
8735,2021-09-25 16:45:00,11.8
8736,2021-09-25 17:00:00,22.2
8737,2021-09-25 17:15:00,14.8
8738,2021-09-25 17:30:00,22.2
8739,2021-09-25 17:45:00,17.0
8740,2021-09-25 18:00:00,17.0
8741,2021-09-25 18:15:00,24.2
8742,2021-09-25 18:30:00,23.4
8743,2021-09-25 18:45:00,28.4
8744,2021-09-25 19:00:00,11.0
8745,2021-09-25 19:15:00,20.4
8746,2021-09-25 19:30:00,13.4
8747,2021-09-26 10:00:00,22.6
8748,2021-09-26 10:15:00,7.8
8749,2021-09-26 10:30:00,19.4
8750,2021-09-26 10:45:00,27.8
8751,2021-09-26 11:00:00,15.8
8752,2021-09-26 11:15:00,21.4
8753,2021-09-26 11:30:00,18.8
8754,2021-09-26 11:45:00,18.2
8755,2021-09-26 12:00:00,26.6
8756,2021-09-26 12:15:00,27.4
8757,2021-09-26 12:30:00,18.6
8758,2021-09-26 12:45:00,29.6
8759,2021-09-26 13:00:00,8.2
8760,2021-09-26 13:15:00,22.2
8761,2021-09-26 13:30:00,22.2
8762,2021-09-26 13:45:00,26.8
8763,2021-09-26 14:00:00,25.2
8764,2021-09-26 14:15:00,19.8
8765,2021-09-26 14:30:00,24.2
8766,2021-09-26 14:45:00,27.4
8767,2021-09-26 15:00:00,22.0
8768,2021-09-26 15:15:00,20.6
8769,2021-09-26 15:30:00,22.8
8770,2021-09-26 15:45:00,19.8
8771,2021-09-26 16:00:00,33.6
8772,2021-09-26 16:15:00,19.2
8773,2021-09-26 16:30:00,38.2
8774,2021-09-26 16:45:00,19.8
8775,2021-09-26 17:00:00,38.8
8776,2021-09-26 17:15:00,42.8
8777,2021-09-26 17:30:00,31.0
8778,2021-09-26 17:45:00,30.2
8779,2021-09-26 18:00:00,43.4
8780,2021-09-26 18:15:00,26.2
8781,2021-09-26 18:30:00,25.0
8782,2021-09-26 18:45:00,45.0
8783,2021-09-26 19:00:00,33.4
8784,2021-09-26 19:15:00,23.8
8785,2021-09-26 19:30:00,17.0
8786,2021-09-26 19:45:00,9.8
8787,2021-09-27 09:45:00,10.0
8788,2021-09-27 10:00:00,29.6
8789,2021-09-27 10:15:00,28.8
8790,2021-09-27 10:30:00,27.2
8791,2021-09-27 10:45:00,18.8
8792,2021-09-27 11:00:00,31.4
8793,2021-09-27 11:15:00,33.2
8794,2021-09-27 11:30:00,26.4
8795,2021-09-27 11:45:00,36.8
8796,2021-09-27 12:00:00,29.8
8797,2021-09-27 12:15:00,38.6
8798,2021-09-27 12:30:00,29.0
8799,2021-09-27 12:45:00,29.0
8800,2021-09-27 13:00:00,17.2
8801,2021-09-27 13:15:00,46.2
8802,2021-09-27 13:30:00,17.4
8803,2021-09-27 13:45:00,37.6
8804,2021-09-27 14:00:00,23.4
8805,2021-09-27 14:15:00,42.8
8806,2021-09-27 14:30:00,42.0
8807,2021-09-27 14:45:00,31.6
8808,2021-09-27 15:00:00,43.2
8809,2021-09-27 15:15:00,18.0
8810,2021-09-27 15:30:00,28.6
8811,2021-09-27 15:45:00,26.6
8812,2021-09-27 16:00:00,35.2
8813,2021-09-27 16:15:00,23.4
8814,2021-09-27 16:30:00,24.6
8815,2021-09-27 16:45:00,32.2
8816,2021-09-27 17:00:00,36.8
8817,2021-09-27 17:15:00,34.8
8818,2021-09-27 17:30:00,28.6
8819,2021-09-27 17:45:00,30.4
8820,2021-09-27 18:00:00,16.2
8821,2021-09-27 18:15:00,35.0
8822,2021-09-27 18:30:00,25.2
8823,2021-09-27 18:45:00,19.0
8824,2021-09-27 19:00:00,28.4
8825,2021-09-27 19:15:00,28.0
8826,2021-09-27 19:30:00,32.6
8827,2021-09-27 19:45:00,19.0
8828,2021-09-29 09:00:00,10.4
8829,2021-09-29 09:15:00,5.6
8830,2021-09-29 09:30:00,8.0
8831,2021-09-29 09:45:00,12.8
8832,2021-09-29 10:00:00,26.0
8833,2021-09-29 10:15:00,14.4
8834,2021-09-29 10:30:00,18.0
8835,2021-09-29 10:45:00,6.2
8836,2021-09-29 11:00:00,12.2
8837,2021-09-29 11:15:00,9.2
8838,2021-09-29 11:30:00,12.4
8839,2021-09-30 09:30:00,1.2
8840,2021-09-30 09:45:00,24.4
8841,2021-09-30 10:00:00,25.4
8842,2021-09-30 10:15:00,19.6
8843,2021-09-30 10:30:00,22.6
8844,2021-09-30 10:45:00,20.2
8845,2021-09-30 11:00:00,16.8
8846,2021-09-30 11:15:00,23.6
8847,2021-09-30 11:30:00,16.4
8848,2021-09-30 11:45:00,20.8
8849,2021-09-30 12:00:00,36.6
8850,2021-09-30 12:15:00,12.8
8851,2021-09-30 12:30:00,33.4
8852,2021-09-30 12:45:00,18.8
8853,2021-09-30 13:00:00,23.6
8854,2021-09-30 13:15:00,22.0
8855,2021-09-30 13:30:00,21.2
8856,2021-09-30 13:45:00,14.6
8857,2021-09-30 14:00:00,21.0
8858,2021-09-30 14:15:00,12.6
8859,2021-09-30 14:30:00,25.6
8860,2021-09-30 14:45:00,20.8
8861,2021-09-30 15:00:00,10.6
8862,2021-09-30 15:15:00,14.8
8863,2021-09-30 15:30:00,21.2
8864,2021-09-30 15:45:00,23.2
8865,2021-09-30 16:00:00,7.6
8866,2021-09-30 16:15:00,18.0
8867,2021-09-30 16:30:00,18.6
8868,2021-09-30 16:45:00,17.2
8869,2021-09-30 17:00:00,28.8
8870,2021-09-30 17:15:00,28.4
8871,2021-09-30 17:30:00,26.0
8872,2021-09-30 17:45:00,21.8
8873,2021-09-30 18:00:00,24.6
8874,2021-09-30 18:15:00,29.8
8875,2021-09-30 18:30:00,36.0
8876,2021-09-30 18:45:00,30.4
8877,2021-09-30 19:00:00,30.6
8878,2021-09-30 19:15:00,21.2
8879,2021-09-30 19:30:00,9.4
8880,2021-10-01 10:15:00,7.0
8881,2021-10-01 10:30:00,15.2
8882,2021-10-01 10:45:00,15.0
8883,2021-10-01 11:00:00,25.8
8884,2021-10-01 11:15:00,10.0
8885,2021-10-01 11:30:00,11.6
8886,2021-10-01 11:45:00,21.6
8887,2021-10-01 12:00:00,17.6
8888,2021-10-01 12:15:00,18.0
8889,2021-10-01 12:30:00,19.8
8890,2021-10-01 12:45:00,14.2
8891,2021-10-01 13:00:00,25.6
8892,2021-10-01 13:15:00,24.0
8893,2021-10-01 13:30:00,19.6
8894,2021-10-01 13:45:00,19.4
8895,2021-10-01 14:00:00,17.0
8896,2021-10-01 14:15:00,11.0
8897,2021-10-01 14:30:00,19.8
8898,2021-10-01 14:45:00,37.6
8899,2021-10-01 15:00:00,15.2
8900,2021-10-01 15:15:00,17.2
8901,2021-10-01 15:30:00,21.6
8902,2021-10-01 15:45:00,11.2
8903,2021-10-01 16:00:00,31.8
